,Tenure,Age,Contacts,Income,Bandwidth_GB_Year,Yearly_equip_failure,Tablet,Gender,Techie
445,10.8600084,27,0,59147.78,1932.20577,0,0,1,0
4883,3.4187,49,0,16161.27,619.2614035,0,0,1,0
4466,9.894265,54,1,41931.72,1338.619611,2,0,2,0
9026,59.48026,70,0,12458.49,5881.867947,0,0,1,1
6632,55.59681,21,0,19075.4,5091.409521,0,1,2,0
3316,4.656535,66,2,30663.14,1012.460755,2,0,1,0
1701,4.759938908,42,1,52352.24,897.6280912,0,0,1,0
2526,2.589165,74,1,71373.4,662.5967184,0,1,2,0
68,12.24190682,48,0,52636.6,1808.730555,1,1,1,0
1168,6.133827574,66,0,82251.92,950.1312316,0,0,1,1
48,7.760290062,86,2,26534.16,740.010722,2,0,2,0
1053,5.898536601,22,2,30185.46,1743.932853,1,0,1,0
4029,1.616979,62,1,11607.82,962.2206823,0,0,1,0
880,5.803901847,87,1,40921.71,1041.301237,2,0,1,0
2651,6.307859,54,0,44711.74,862.6906733,0,0,2,0
7759,48.89289,46,2,12421.16,5194.247313,0,1,1,0
2439,6.446079,30,1,64027.82,918.6663119,0,1,2,0
4924,7.704074,68,3,26375.76,1436.32927,0,0,1,0
1467,2.698284625,75,1,19696.86,783.1189106,0,0,2,0
7292,52.53762,67,2,53431.85,4654.72171,0,0,2,0
5035,71.106,28,0,35986.11,6152.279339,0,1,2,0
2441,6.582225,35,0,19510.49,886.9671382,0,0,2,1
6554,52.5986,36,1,11450.5,5141.180261,0,0,1,0
230,5.049303717,35,1,52129.84,1662.510936,0,1,1,1
1320,5.7018635,42,0,19165.73,831.9771606,1,0,2,0
41,3.002844144,55,2,52887.26,892.8964931,0,0,1,0
777,3.189179387,19,1,75130.89,1345.804923,1,0,0,0
8950,61.17556,62,1,51231.14,5305.741074,0,0,2,0
8404,43.69919,52,0,10892.54,4235.170641,1,0,2,1
1729,6.027648047,78,2,2488.36,1135.519834,0,1,2,0
3910,8.813715,55,0,68622.59,1426.604038,0,0,2,1
579,5.884557067,26,1,15518.51,1252.155771,2,0,1,0
9941,71.67689,80,0,5821.59,5887.667168,0,0,1,0
5839,62.18037,77,1,22328.55,5479.036356,0,0,1,0
8271,69.7211,66,3,72870.66,6525.625338,1,0,1,1
7275,63.23545,52,1,17228.39,6210.36612,0,0,2,0
1491,3.468872554,51,0,149502.87,1203.486183,0,0,1,0
9109,56.19141,33,1,94338.5,4974.663293,1,0,1,1
5610,58.54353,34,0,69150.98,5432.197233,0,1,1,0
61,2.344875382,25,3,81831.49,704.7540406,0,0,1,0
5471,57.81554,70,2,23622.45,5320.166858,6,0,1,0
3905,15.88445,69,0,13626.49,2131.892874,0,0,1,1
6531,37.5471,22,3,8705.1,4460.286319,3,0,1,1
402,1.379696124,20,1,24462.25,713.364269,1,0,2,0
332,2.423722078,69,2,5194.22,557.0118807,0,0,1,1
2084,9.955486,36,2,45268.54,1557.295826,2,0,1,0
9557,60.46744,34,0,99071.31,5420.429624,1,0,2,0
164,16.00330155,34,0,96382.76,2120.673828,0,0,1,0
4379,6.574699,83,2,32783.94,877.990892,2,1,1,1
2715,25.68869,38,1,18437.44,2790.931185,0,1,1,0
8923,58.36296,42,0,67040.96,5161.84319,1,1,1,0
7346,64.00973,81,1,62613.43,5499.748153,1,0,1,0
5453,38.28807,68,1,87243.94,3491.783586,1,0,2,0
7046,60.2958,46,3,14512.74,5906.275909,1,0,2,1
1334,4.777862937,30,1,72270.25,1464.442974,1,0,1,0
8698,70.22382,87,0,55132.91,6244.295389,0,0,1,1
1659,11.06628519,56,1,35504.27,1420.927135,0,0,2,0
3578,8.443528,43,3,15584.37,1280.600763,0,0,1,0
753,11.14672304,86,1,37837.28,1103.202075,1,1,0,0
6584,64.395,37,1,9355.0,5635.691786,1,0,2,0
706,13.57977305,78,1,11583.37,1780.791626,0,0,2,1
3014,8.58684,71,3,103306.6,1071.697033,0,0,1,0
8558,48.4017,78,0,26865.42,4342.047465,0,0,2,0
9875,60.12009,82,1,24961.35,5873.892189,1,0,2,0
9582,39.23379,19,1,18378.44,3600.119372,0,0,2,0
8928,71.58757,61,1,73700.77,6489.928767,1,0,1,0
9556,67.26145,51,2,29258.96,5923.027721,0,1,1,0
8983,50.55291,83,0,94513.15,4705.493469,2,0,2,0
1834,3.787548072,51,1,86039.43,798.4275185,1,0,1,0
2996,2.1782,20,2,84399.36,1059.664803,0,1,2,0
5427,66.9628,80,1,30844.7,5733.035422,1,0,1,0
3879,9.213435,19,1,22118.1,1553.257429,1,0,2,0
7156,71.35208,87,0,64541.1,6816.033585,0,1,1,0
5081,57.04429,85,1,32076.56,5435.713342,0,0,2,0
9114,48.22395,62,0,52994.02,4163.015502,1,0,2,0
7244,68.26818,26,2,18345.28,5965.540287,0,1,2,0
5400,63.76818,85,0,33806.39,5398.347301,0,0,2,0
5395,52.20263,69,0,54342.87,5197.361049,2,0,2,1
9427,58.91402,42,1,77398.45,5324.687949,0,1,2,0
2246,7.533801,18,2,36555.15,1151.972963,1,0,1,0
835,1.532973151,47,0,51909.42,720.5035962,0,1,1,0
8394,38.92029,39,2,119599.4,3747.78242,0,0,1,1
9042,70.49752,29,1,95064.28,7096.494932,1,0,1,0
432,2.644787483,88,0,18113.33,243.2617759,0,0,2,0
3378,14.77367,22,2,51198.44,1600.620121,0,0,2,0
6817,52.86347,46,4,43885.58,4803.633727,0,0,1,0
8131,67.99043,81,0,24835.35,6218.7988,0,0,1,0
9621,56.16716,75,1,47075.22,5628.746728,0,0,1,0
6066,71.7248,24,1,25042.36,6243.997319,0,0,2,0
1193,2.5238884,75,0,45869.12,779.392646,1,1,1,0
6934,65.86739,22,1,65714.5,6309.069748,0,0,1,0
5461,58.23726,62,0,945.47,5088.803181,0,0,2,0
3071,4.454344,43,1,32017.56,1069.09373,0,0,2,0
3044,8.794478,83,1,24875.19,1182.278269,0,0,1,1
3263,1.532436,81,1,71453.49,535.7389183,1,0,2,0
2729,5.294527,35,2,56144.7,723.6126048,2,1,2,0
3433,15.56801,53,0,34953.83,1752.77238,0,0,1,0
433,2.522962069,40,0,18895.18,676.6465414,0,1,2,0
3272,1.524132,19,0,35168.77,757.2197489,1,0,1,0
7001,68.63397,47,3,67730.58,5814.158774,0,0,1,1
9726,66.42406,21,1,112773.2,6195.027927,0,0,1,1
104,22.79214163,69,0,3805.84,2294.781131,2,0,1,0
3315,7.146126,18,2,28911.74,1413.736327,0,0,0,0
1656,1.849371568,55,0,16337.64,1088.89675,0,1,1,0
1533,14.92730216,58,1,44086.35,1940.626426,0,0,1,1
4680,6.588658,21,2,40598.75,1667.235527,0,0,2,0
8813,57.60401,56,0,57552.49,4865.052135,0,0,2,0
9002,62.13371,32,0,19761.06,6021.620867,1,1,2,0
6622,65.62722,30,0,24105.02,5890.098766,0,0,1,0
1443,7.840871292,50,0,29216.14,1173.415489,1,0,1,0
214,15.85002222,54,2,13765.39,2401.406545,0,0,2,0
5356,52.83276,66,0,13899.94,4747.190141,0,0,2,0
9218,71.59806,52,2,5663.69,6486.342263,0,1,1,1
6322,67.09561,48,1,65583.82,6098.13029,1,0,1,0
4989,6.984409,82,0,54264.21,1045.005193,0,1,2,0
1419,8.085917091,36,1,57322.77,1088.288955,0,0,0,0
9516,47.79913,38,0,30926.53,4305.698234,1,0,1,0
8606,49.98309,44,1,59338.59,4393.579424,0,1,2,0
181,23.00764441,59,1,25519.91,2464.577489,1,1,0,0
4352,6.106821,54,0,20489.38,1149.045043,2,0,2,0
8700,71.85451,34,1,10655.22,6342.815783,0,0,1,0
2446,2.077466,57,0,35587.78,1244.139414,0,0,1,0
5321,67.78257,37,2,40132.21,6335.816115,0,0,1,0
8045,62.08636,39,1,11391.52,6253.824131,0,0,1,0
5684,67.72122,85,2,70395.54,6149.65603,0,0,2,0
3532,5.186633,48,0,31746.59,1485.319376,0,0,1,1
8244,70.89738,45,0,12616.3,6621.872123,0,1,2,0
7976,58.69071,35,2,25010.43,5228.370034,0,1,1,0
3698,22.52336,53,3,8058.36,2587.895755,0,0,2,0
70,23.92132231,60,0,42784.82,2676.789803,0,1,2,0
544,7.073151031,86,0,30142.44,1489.301457,0,0,2,0
1204,9.028422616,81,1,40661.06,876.3492188,0,1,1,0
3078,17.2154,55,0,27187.1,2196.280451,0,0,1,0
9106,67.97714,23,1,58670.53,6503.687238,1,0,1,0
9120,60.23312,43,1,22246.04,5280.921374,0,0,0,0
9680,52.20612,40,1,51564.85,4977.814552,0,1,2,0
6180,62.83833,89,0,19533.69,6066.459973,1,0,2,0
8329,53.47075,82,2,89484.89,4445.615287,0,0,0,0
4284,10.15451,51,1,54290.34,1224.72764,0,1,2,0
4007,2.438513,50,1,27504.76,520.3000287,0,0,2,1
8713,58.46541,81,1,65542.94,5104.379413,1,1,1,0
877,13.76871228,39,2,40725.32,1801.182918,0,1,1,0
8060,58.52641,46,0,19367.71,5479.424336,1,0,2,0
196,15.87685513,34,0,35988.24,1708.614019,0,1,2,0
9746,59.64017,71,1,17170.93,5294.992478,0,0,1,0
4010,4.541407,50,5,41192.07,895.8563668,1,0,1,0
9962,56.40424,41,0,13865.91,5080.902489,0,0,1,0
2571,1.798433,28,2,8414.55,528.989098,1,0,1,0
3753,7.646165,65,1,40195.57,907.2332556,1,0,1,0
9247,66.11418,26,1,13391.68,6246.940881,1,1,1,1
8628,59.33067,63,0,57437.15,5260.956377,1,0,1,0
9368,71.96367,76,0,52888.07,5953.601251,1,1,2,0
6159,55.66796,40,2,57602.95,5105.294837,2,1,0,0
4791,4.320048,56,0,44499.17,1215.716688,0,0,2,0
5337,66.59235,71,2,26166.52,5765.833852,1,0,2,0
3024,7.342789,64,1,44900.84,1221.605576,0,0,1,0
2718,1.13143,37,0,22641.64,730.8534585,0,1,1,0
8655,48.45122,76,1,27144.01,4324.605332,0,0,2,0
6916,60.06802,77,0,9926.73,5708.50306,0,1,2,1
3984,3.199643,62,1,57503.75,577.5034833,0,1,2,1
7308,61.30659,76,1,39070.38,5777.009445,0,1,1,0
5953,56.53361,69,2,40954.06,5216.869795,0,0,1,1
3844,2.93932,33,4,33347.6,824.1074963,0,0,1,1
2682,7.238006,19,1,58988.72,1495.619695,0,0,0,1
4024,15.19686,36,0,21302.51,2095.117873,0,0,1,0
8715,69.35321,47,0,18435.57,6553.155711,1,1,1,0
3139,2.518069,26,2,90583.52,921.6983239,0,1,1,0
4237,4.098818,54,2,47991.88,1132.634807,0,1,2,0
218,21.29342532,41,0,19097.94,2409.195918,1,1,2,0
6618,63.9916,80,1,23283.91,6215.478436,0,0,1,0
9606,71.53575,53,2,11645.59,6293.106347,0,0,2,0
5268,50.49072,89,0,56462.8,4520.861055,0,1,2,0
2543,4.044209,54,1,20985.69,991.6890153,0,0,1,0
2870,3.612294,34,1,6402.95,1195.475034,1,0,1,0
1244,8.550692097,69,0,53513.98,1692.566285,0,1,2,0
420,17.22220989,65,3,26875.13,2223.835601,0,0,1,1
6227,67.13541,64,3,26295.5,6684.346075,0,0,1,0
2058,21.03542,68,0,22745.33,1784.938558,1,1,2,0
8493,61.84543,53,1,4978.33,5779.47654,0,0,1,0
6434,65.62921,45,2,46994.01,5389.491157,1,0,2,0
3422,8.016341,69,2,13755.56,1033.144943,0,0,1,0
4510,7.470963,58,0,23346.19,1453.3619,0,0,1,0
1166,17.39605821,35,1,56014.49,2019.788427,0,1,2,0
254,9.740709475,33,3,49396.09,1514.131966,0,0,1,0
415,5.2551003,29,2,45562.97,1119.610001,0,0,1,0
9175,62.77605,68,2,72757.38,5728.24521,3,0,2,0
3469,27.12312,69,3,25588.69,2534.437264,0,0,1,0
3050,21.13934,27,0,52558.45,2483.369395,0,1,2,0
759,6.248150471,76,2,15615.89,580.5443061,1,0,2,1
1385,10.55675189,24,0,47256.46,1437.241364,1,1,1,0
654,2.451160296,52,4,67828.98,764.893446,0,0,1,0
1201,1.43538042,57,1,32810.46,367.3059091,1,1,2,0
2413,13.87203,54,1,39012.26,1702.870167,0,1,2,0
5579,66.00861,76,1,47159.92,5933.314519,0,1,2,0
5993,67.18986,26,0,43750.13,6191.373013,0,1,1,0
5294,66.91884,89,1,22097.72,5661.61911,0,0,2,0
3055,6.967998,21,0,94836.83,1900.983013,0,0,2,0
2830,4.612442,42,1,47463.53,1114.048401,0,1,2,0
2970,6.842584,55,0,42972.18,1209.707399,1,1,2,0
328,21.08265979,52,0,27282.21,2042.113893,1,0,2,0
4270,15.98922,27,0,47989.95,1770.233657,2,1,1,0
5994,62.27397,43,2,28208.48,5560.7204,1,0,1,0
4392,4.225661,30,0,74373.82,693.5913883,1,1,2,1
2063,10.32943,46,0,38257.1,1400.209666,0,1,1,0
8301,71.92785,29,1,26661.36,6327.647329,1,0,2,0
9013,68.7816,53,1,16316.98,6693.382735,0,0,2,0
9329,66.79288,76,2,7828.87,5950.933762,0,0,1,0
5169,69.17356,22,1,53227.89,5831.590077,0,0,2,0
4429,5.147213,24,2,22041.68,1394.025763,0,0,1,0
1281,1.225588884,65,3,36333.77,547.9869964,0,0,1,0
3381,23.91177,56,3,55492.69,2059.963787,1,1,2,1
2636,16.12971,76,2,20382.46,2275.291432,0,1,1,0
3328,7.131841,22,3,44313.68,1741.054382,0,1,1,1
6436,70.04547,47,0,9806.64,6450.493796,0,0,1,1
5018,67.15579,30,2,52798.88,6388.31821,1,1,1,0
7324,52.09557,49,0,40675.75,4879.170769,1,1,1,0
3795,17.05378,31,1,24989.2,1921.943744,1,0,2,0
2663,4.469398,84,0,4566.8,834.0925038,0,0,1,0
8282,52.58546,64,0,10471.59,4849.21743,0,0,2,1
1282,10.44973947,44,0,13288.6,1768.55004,1,0,1,0
4148,2.647286,22,1,91563.15,969.8255583,1,0,2,0
1362,20.96092159,25,1,50670.27,2743.734408,0,0,1,0
1437,16.48377098,35,0,23781.26,1968.581014,1,0,2,0
9628,66.62855,20,1,18366.04,6618.320348,0,1,1,0
3441,5.358251,28,1,34538.89,1259.0664,0,0,2,1
56,9.563362997,73,0,82634.86,1324.330108,1,0,1,0
4597,2.507107,20,1,27558.14,463.6732561,1,1,2,0
8479,71.99132,72,3,27058.36,6840.191109,0,1,2,0
5365,45.92294,33,1,8573.56,4527.054831,0,0,1,0
1844,9.858971643,74,2,93637.19,868.5732588,0,1,1,1
5515,52.03938,80,0,3328.23,5155.317217,1,0,1,0
8573,48.78507,39,0,19542.22,4170.086495,2,1,2,0
6263,47.56406,74,0,64898.67,4364.095122,0,0,1,0
2880,2.984004,27,2,9856.89,1091.509603,0,1,1,1
1743,13.82541752,24,0,11638.79,1750.284767,0,0,2,1
8398,64.33856,89,0,24220.94,5540.302436,0,0,2,0
4169,10.91791,78,0,938.81,1198.334446,1,0,1,0
5197,54.83336,26,0,42863.75,5209.371279,1,0,1,0
8993,71.12545,89,1,28248.49,5934.963982,1,0,1,0
740,2.282601557,55,2,88666.42,395.2218567,1,0,1,0
9066,65.33881,87,2,80447.93,5717.977095,0,0,1,1
1624,11.71117991,58,0,13157.91,1385.152156,1,0,1,0
524,1.502124145,56,1,35939.37,522.7806578,0,0,1,0
7999,66.21743,76,0,22875.95,6013.898703,0,1,1,0
4419,3.318059,77,0,1143.18,625.201163,0,1,1,0
5426,61.96091,67,1,43915.77,5688.676981,1,0,1,0
6689,62.78784,32,2,43796.4,5897.719086,0,0,2,0
7382,54.28465,78,2,61852.29,4681.080835,0,0,2,0
435,11.50651216,63,1,6574.36,1316.145864,0,0,1,1
2960,10.41798,44,2,33035.98,1574.707587,0,0,2,0
308,4.355064781,50,1,42093.64,683.8622599,0,0,1,0
1565,8.245809832,70,3,36461.2,1317.69652,1,0,2,0
2631,1.84687,18,0,18377.18,464.4350832,0,1,2,0
5597,48.29494,58,0,58834.68,4197.55311,1,0,2,0
9477,61.54459,34,1,47077.88,6284.948965,1,0,1,0
401,1.28507969,52,0,77291.95,794.9581116,0,0,2,1
3826,17.78769,65,2,31243.64,1833.860705,2,0,2,1
881,5.295927221,73,0,32746.0,1109.108163,0,1,2,0
3997,5.018901,40,2,23263.37,798.4043093,0,0,1,0
7118,63.6037,28,3,33095.5,5857.586671,0,0,2,1
3265,8.640886,52,0,11257.58,804.0993561,0,0,2,0
8406,36.98095,57,0,57497.76,3668.332806,0,0,2,0
5009,70.19733,80,1,47565.61,6554.853473,1,0,1,0
5736,62.15286,41,0,22112.6,5615.849093,1,0,2,0
5554,48.35393,49,1,20541.47,4711.28064,0,0,2,0
288,1.473304337,62,0,15292.25,954.0290712,1,0,2,0
5564,56.09481,41,0,32105.64,5739.181377,1,0,1,0
8324,61.69408,35,0,45166.7,5593.020458,1,1,2,0
2623,30.82191,33,0,27065.94,3042.656083,0,1,1,0
8859,65.16987,56,2,51095.47,5954.856404,1,0,2,0
476,13.82188875,59,0,64584.13,1551.398147,0,0,1,0
8591,70.14609,89,0,40217.33,5873.629847,0,0,2,0
9713,63.18627,65,6,19126.13,5307.208545,1,0,2,0
6522,64.99919,77,2,33311.0,5527.078856,0,0,2,0
3111,15.41267,86,1,58668.34,1708.202326,1,0,1,0
9470,49.61816,39,0,74220.0,4764.450406,1,0,2,0
737,6.051428262,79,1,5694.61,1226.543716,0,1,2,1
3133,6.631092,45,2,22272.17,1329.56935,0,1,2,0
8047,66.49538,47,2,16834.95,5910.417848,1,0,1,0
6551,56.04565,53,1,34352.13,5282.510146,2,0,1,1
5407,46.40554,29,1,50297.06,4646.632157,1,0,2,1
5563,69.05558,43,3,76301.97,6723.72149,0,0,1,0
5328,54.3819,58,1,27934.32,4695.581772,1,1,2,0
6718,48.84202,84,3,44529.77,4171.400793,1,1,2,1
5118,42.36211,38,1,24588.03,3877.950833,0,1,1,0
4619,12.22703,20,1,15200.71,1782.043347,0,0,1,0
3689,7.490867,77,2,17176.57,939.4887657,0,0,2,0
7716,66.20027,30,2,90857.99,5680.91898,1,0,2,1
1839,18.29765062,60,0,39874.59,1810.920999,0,1,1,0
1995,5.794641025,47,1,34264.02,786.3429747,2,1,2,1
2399,15.07508,83,2,31299.73,1279.70353,0,1,2,0
6510,54.61729,85,0,35713.16,5066.033383,0,0,2,1
9356,63.29972,74,1,17181.9,5465.291356,1,0,2,0
4119,6.580765,56,1,55127.57,1288.736573,0,0,2,0
5894,66.94288,80,1,25945.22,5874.695874,1,1,1,1
800,8.063547235,20,0,20433.9,1810.319743,1,0,1,0
8423,64.48611,33,1,32076.79,5666.607489,0,0,1,0
7680,69.97649,61,0,72298.05,6737.558934,1,0,0,1
1405,2.288223389,87,1,11565.2,937.6860638,0,1,2,0
5431,57.31946,60,0,111892.6,5312.129835,1,0,2,0
69,2.203859443,63,2,19048.13,1120.241472,1,0,2,1
9543,56.8243,80,1,102633.9,4836.771242,1,0,2,1
2759,1.050155,30,1,41221.83,223.4765826,1,1,2,0
8294,55.71809,41,2,13549.81,5517.899709,1,0,1,0
1586,2.593102097,67,0,14236.42,351.7314539,0,0,2,0
6666,50.63449,58,1,77599.57,4507.354465,1,0,1,1
8014,40.80483,19,1,11609.18,4397.21741,0,0,1,0
1074,4.898445616,73,0,19146.42,1284.667114,1,1,2,0
3063,2.437932,75,1,33869.92,381.1393824,0,1,2,0
6487,55.09779,62,2,7330.64,4769.381102,0,0,2,1
4705,7.766899,32,2,21594.76,1166.167844,0,1,1,0
